image_id,file_name,question_en,answer,split,category,question_ur,question_roman
3156,COCO_val2014_000000003156.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
3156,COCO_val2014_000000003156.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
208793,COCO_val2014_000000208793.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
208793,COCO_val2014_000000208793.jpg,Is there a chair in the image?,yes,random,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
208793,COCO_val2014_000000208793.jpg,Is there a sandwich in the image?,yes,random,sandwich,کیا تصویر میں کوئی سینڈوچ ہے؟,Kya tasveer mein sandwich hai?
208793,COCO_val2014_000000208793.jpg,Is there a sports ball in the image?,no,random,sports ball,کیا تصویر میں کھیلوں کی گیند ہے؟,Kya tasveer mein khel ka gend hai?
208793,COCO_val2014_000000208793.jpg,Is there a vase in the image?,no,random,vase,کیا تصویر میں گلدان ہے؟,Kya tasveer mein phool daani hai?
208793,COCO_val2014_000000208793.jpg,Is there a knife in the image?,no,random,knife,کیا تصویر میں چاقو ہے؟,Kya tasveer mein churi hai?
208793,COCO_val2014_000000208793.jpg,Is there a cell phone in the image?,yes,popular,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
208793,COCO_val2014_000000208793.jpg,Is there a sandwich in the image?,yes,popular,sandwich,کیا تصویر میں کوئی سینڈوچ ہے؟,Kya tasveer mein sandwich hai?
208793,COCO_val2014_000000208793.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
208793,COCO_val2014_000000208793.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
208793,COCO_val2014_000000208793.jpg,Is there a bottle in the image?,no,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
208793,COCO_val2014_000000208793.jpg,Is there a cup in the image?,no,popular,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
208793,COCO_val2014_000000208793.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
208793,COCO_val2014_000000208793.jpg,Is there a cell phone in the image?,yes,adversarial,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
208793,COCO_val2014_000000208793.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
208793,COCO_val2014_000000208793.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
208793,COCO_val2014_000000208793.jpg,Is there a bottle in the image?,no,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
208793,COCO_val2014_000000208793.jpg,Is there a cup in the image?,no,adversarial,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
327892,COCO_val2014_000000327892.jpg,Is there a cell phone in the image?,yes,random,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
327892,COCO_val2014_000000327892.jpg,Is there a bottle in the image?,yes,random,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
327892,COCO_val2014_000000327892.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
327892,COCO_val2014_000000327892.jpg,Is there a tv in the image?,no,random,tv,کیا تصویر میں ٹی وی ہے؟,Kya tasveer mein tv hai?
327892,COCO_val2014_000000327892.jpg,Is there a bench in the image?,no,random,bench,کیا تصویر میں کوئی بینچ ہے؟,Kya tasveer mein bench hai?
327892,COCO_val2014_000000327892.jpg,Is there a mouse in the image?,no,random,mouse,کیا تصویر میں کوئی چوہا ہے؟,Kya tasveer mein mouse hai?
327892,COCO_val2014_000000327892.jpg,Is there a cell phone in the image?,yes,popular,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
327892,COCO_val2014_000000327892.jpg,Is there a keyboard in the image?,yes,popular,keyboard,کیا تصویر میں کی بورڈ ہے؟,Kya tasveer mein keyboard hai?
327892,COCO_val2014_000000327892.jpg,Is there a bottle in the image?,yes,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
327892,COCO_val2014_000000327892.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
327892,COCO_val2014_000000327892.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
327892,COCO_val2014_000000327892.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
327892,COCO_val2014_000000327892.jpg,Is there a cell phone in the image?,yes,adversarial,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
327892,COCO_val2014_000000327892.jpg,Is there a cup in the image?,yes,adversarial,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
327892,COCO_val2014_000000327892.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
327892,COCO_val2014_000000327892.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
327892,COCO_val2014_000000327892.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
327892,COCO_val2014_000000327892.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
99115,COCO_val2014_000000099115.jpg,Is there a bottle in the image?,yes,random,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
99115,COCO_val2014_000000099115.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
99115,COCO_val2014_000000099115.jpg,Is there a bowl in the image?,yes,random,bowl,کیا تصویر میں ایک پیالہ ہے؟,Kya tasveer mein bowl hai?
99115,COCO_val2014_000000099115.jpg,Is there a car in the image?,no,random,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
99115,COCO_val2014_000000099115.jpg,Is there a kite in the image?,no,random,kite,کیا تصویر میں پتنگ ہے؟,Kya tasveer mein patang hai?
99115,COCO_val2014_000000099115.jpg,Is there a scissors in the image?,no,random,scissors,کیا تصویر میں قینچی ہے؟,Kya tasveer mein qainchi hai?
99115,COCO_val2014_000000099115.jpg,Is there a bottle in the image?,yes,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
99115,COCO_val2014_000000099115.jpg,Is there a bowl in the image?,yes,popular,bowl,کیا تصویر میں ایک پیالہ ہے؟,Kya tasveer mein bowl hai?
99115,COCO_val2014_000000099115.jpg,Is there a spoon in the image?,yes,popular,spoon,کیا تصویر میں چمچ ہے؟,Kya tasveer mein chamach hai?
99115,COCO_val2014_000000099115.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
99115,COCO_val2014_000000099115.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
99115,COCO_val2014_000000099115.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
99115,COCO_val2014_000000099115.jpg,Is there a fork in the image?,yes,adversarial,fork,کیا تصویر میں کانٹا ہے؟,Kya tasveer mein kaanta hai?
99115,COCO_val2014_000000099115.jpg,Is there a cup in the image?,yes,adversarial,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
99115,COCO_val2014_000000099115.jpg,Is there a bottle in the image?,yes,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
99115,COCO_val2014_000000099115.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
99115,COCO_val2014_000000099115.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
99115,COCO_val2014_000000099115.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
119516,COCO_val2014_000000119516.jpg,Is there a cell phone in the image?,yes,random,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
119516,COCO_val2014_000000119516.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
119516,COCO_val2014_000000119516.jpg,Is there a traffic light in the image?,yes,random,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟,Kya tasveer mein traffic signal hai?
119516,COCO_val2014_000000119516.jpg,Is there a hair drier in the image?,no,random,hair drier,کیا تصویر میں ہیئر ڈرائر ہے؟,Kya tasveer mein hair drier hai?
119516,COCO_val2014_000000119516.jpg,Is there a skateboard in the image?,no,random,skateboard,کیا تصویر میں اسکیٹ بورڈ ہے؟,Kya tasveer mein skateboard hai?
119516,COCO_val2014_000000119516.jpg,Is there a oven in the image?,no,random,oven,کیا تصویر میں تندور ہے؟,Kya tasveer mein oven hai?
119516,COCO_val2014_000000119516.jpg,Is there a bicycle in the image?,yes,popular,bicycle,کیا تصویر میں کوئی سائیکل ہے؟,Kya tasveer mein cycle hai?
119516,COCO_val2014_000000119516.jpg,Is there a cell phone in the image?,yes,popular,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
119516,COCO_val2014_000000119516.jpg,Is there a handbag in the image?,yes,popular,handbag,کیا تصویر میں ہینڈ بیگ ہے؟,Kya tasveer mein handbag hai?
119516,COCO_val2014_000000119516.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
119516,COCO_val2014_000000119516.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
119516,COCO_val2014_000000119516.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
119516,COCO_val2014_000000119516.jpg,Is there a traffic light in the image?,yes,adversarial,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟,Kya tasveer mein traffic signal hai?
119516,COCO_val2014_000000119516.jpg,Is there a handbag in the image?,yes,adversarial,handbag,کیا تصویر میں ہینڈ بیگ ہے؟,Kya tasveer mein handbag hai?
119516,COCO_val2014_000000119516.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle,کیا تصویر میں کوئی سائیکل ہے؟,Kya tasveer mein cycle hai?
119516,COCO_val2014_000000119516.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
119516,COCO_val2014_000000119516.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
119516,COCO_val2014_000000119516.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
323576,COCO_val2014_000000323576.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
323576,COCO_val2014_000000323576.jpg,Is there a chair in the image?,yes,random,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
323576,COCO_val2014_000000323576.jpg,Is there a umbrella in the image?,yes,random,umbrella,کیا تصویر میں چھتری ہے؟,Kya tasveer mein chhatri hai?
323576,COCO_val2014_000000323576.jpg,Is there a sheep in the image?,no,random,sheep,کیا تصویر میں بھیڑ ہے؟,Kya tasveer mein bhed hai?
323576,COCO_val2014_000000323576.jpg,Is there a refrigerator in the image?,no,random,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟,Kya tasveer mein fridge hai?
323576,COCO_val2014_000000323576.jpg,Is there a remote in the image?,no,random,remote,کیا تصویر میں کوئی ریموٹ ہے؟,Kya tasveer mein remote hai?
323576,COCO_val2014_000000323576.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
323576,COCO_val2014_000000323576.jpg,Is there a umbrella in the image?,yes,popular,umbrella,کیا تصویر میں چھتری ہے؟,Kya tasveer mein chhatri hai?
323576,COCO_val2014_000000323576.jpg,Is there a chair in the image?,yes,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
323576,COCO_val2014_000000323576.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
323576,COCO_val2014_000000323576.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
323576,COCO_val2014_000000323576.jpg,Is there a bottle in the image?,no,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
323576,COCO_val2014_000000323576.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
323576,COCO_val2014_000000323576.jpg,Is there a umbrella in the image?,yes,adversarial,umbrella,کیا تصویر میں چھتری ہے؟,Kya tasveer mein chhatri hai?
323576,COCO_val2014_000000323576.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
323576,COCO_val2014_000000323576.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
323576,COCO_val2014_000000323576.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
323576,COCO_val2014_000000323576.jpg,Is there a bottle in the image?,no,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟,Kya tasveer mein botal hai?
215207,COCO_val2014_000000215207.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟,Kya tasveer mein cup hai?
215207,COCO_val2014_000000215207.jpg,Is there a dining table in the image?,yes,random,dining table,کیا تصویر میں کھانے کی میز ہے؟,Kya tasveer mein khane ki mez hai?
215207,COCO_val2014_000000215207.jpg,Is there a spoon in the image?,yes,random,spoon,کیا تصویر میں چمچ ہے؟,Kya tasveer mein chamach hai?
215207,COCO_val2014_000000215207.jpg,Is there a boat in the image?,no,random,boat,کیا تصویر میں کوئی کشتی ہے؟,Kya tasveer mein kashti hai?
215207,COCO_val2014_000000215207.jpg,Is there a cow in the image?,no,random,cow,کیا تصویر میں گائے ہے؟,Kya tasveer mein gaay hai?
215207,COCO_val2014_000000215207.jpg,Is there a bicycle in the image?,no,random,bicycle,کیا تصویر میں کوئی سائیکل ہے؟,Kya tasveer mein cycle hai?
215207,COCO_val2014_000000215207.jpg,Is there a dining table in the image?,yes,popular,dining table,کیا تصویر میں کھانے کی میز ہے؟,Kya tasveer mein khane ki mez hai?
